Datetime;Global_active_power;Sub_metering_1;Sub_metering_2;Sub_metering_3
2007-02-24 04:04:00;0.438;0.0;1.0;2.0
2007-02-24 04:05:00;0.414;0.0;2.0;0.0
2007-02-24 04:06:00;0.408;0.0;1.0;0.0
2007-02-24 04:07:00;0.408;0.0;2.0;0.0
2007-02-24 04:08:00;0.406;0.0;1.0;0.0
2007-02-24 04:09:00;0.402;0.0;1.0;0.0
2007-02-24 04:10:00;0.402;0.0;2.0;0.0
2007-02-24 04:11:00;0.4;0.0;1.0;0.0
2007-02-24 04:12:00;0.398;0.0;2.0;0.0
2007-02-24 04:13:00;0.398;0.0;1.0;0.0
2007-02-24 04:14:00;0.396;0.0;1.0;0.0
2007-02-24 04:15:00;0.394;0.0;2.0;0.0
2007-02-24 04:16:00;0.392;0.0;1.0;0.0
2007-02-24 04:17:00;0.392;0.0;1.0;0.0
2007-02-24 04:18:00;0.392;0.0;2.0;0.0
2007-02-24 04:19:00;0.39;0.0;1.0;0.0
2007-02-24 04:20:00;0.332;0.0;1.0;0.0
2007-02-24 04:21:00;0.294;0.0;2.0;0.0
2007-02-24 04:22:00;0.294;0.0;1.0;0.0
2007-02-24 04:23:00;0.294;0.0;1.0;0.0
2007-02-24 04:24:00;0.294;0.0;1.0;0.0
2007-02-24 04:25:00;0.292;0.0;1.0;0.0
2007-02-24 04:26:00;0.3;0.0;2.0;0.0
2007-02-24 04:27:00;0.312;0.0;1.0;0.0
2007-02-24 04:28:00;0.312;0.0;1.0;0.0
2007-02-24 04:29:00;0.292;0.0;1.0;0.0
2007-02-24 04:30:00;0.276;0.0;1.0;0.0
2007-02-24 04:31:00;0.222;0.0;0.0;0.0
2007-02-24 04:32:00;0.222;0.0;0.0;0.0
2007-02-24 04:33:00;0.222;0.0;0.0;0.0
2007-02-24 04:34:00;0.22;0.0;0.0;0.0
2007-02-24 04:35:00;0.222;0.0;0.0;0.0
2007-02-24 04:36:00;0.22;0.0;0.0;0.0
2007-02-24 04:37:00;0.22;0.0;0.0;0.0
2007-02-24 04:38:00;0.222;0.0;0.0;0.0
2007-02-24 04:39:00;0.296;0.0;0.0;0.0
2007-02-24 04:40:00;0.296;0.0;0.0;0.0
2007-02-24 04:41:00;0.296;0.0;0.0;0.0
2007-02-24 04:42:00;0.296;0.0;0.0;0.0
2007-02-24 04:43:00;0.296;0.0;0.0;0.0
2007-02-24 04:44:00;0.292;0.0;0.0;0.0
2007-02-24 04:45:00;0.292;0.0;0.0;0.0
2007-02-24 04:46:00;0.294;0.0;0.0;0.0
2007-02-24 04:47:00;0.294;0.0;0.0;0.0
2007-02-24 04:48:00;0.414;0.0;0.0;0.0
2007-02-24 04:49:00;0.332;0.0;0.0;0.0
2007-02-24 04:50:00;0.328;0.0;0.0;0.0
2007-02-24 04:51:00;0.326;0.0;0.0;0.0
2007-02-24 04:52:00;0.324;0.0;0.0;0.0
2007-02-24 04:53:00;0.322;0.0;0.0;0.0
2007-02-24 04:54:00;0.322;0.0;0.0;0.0
2007-02-24 04:55:00;0.318;0.0;0.0;0.0
2007-02-24 04:56:00;0.318;0.0;0.0;0.0
2007-02-24 04:57:00;0.316;0.0;0.0;0.0
2007-02-24 04:58:00;0.314;0.0;0.0;0.0
2007-02-24 04:59:00;0.314;0.0;0.0;0.0
2007-02-24 05:00:00;0.314;0.0;0.0;0.0
2007-02-24 05:01:00;0.314;0.0;0.0;0.0
2007-02-24 05:02:00;0.31;0.0;0.0;0.0
2007-02-24 05:03:00;0.312;0.0;0.0;0.0
2007-02-24 05:04:00;0.236;0.0;0.0;0.0
2007-02-24 05:05:00;0.218;0.0;0.0;0.0
2007-02-24 05:06:00;0.22;0.0;0.0;0.0
2007-02-24 05:07:00;0.222;0.0;0.0;0.0
2007-02-24 05:08:00;0.222;0.0;0.0;0.0
2007-02-24 05:09:00;0.222;0.0;0.0;0.0
2007-02-24 05:10:00;0.222;0.0;0.0;0.0
2007-02-24 05:11:00;0.22;0.0;0.0;0.0
2007-02-24 05:12:00;0.22;0.0;0.0;0.0
2007-02-24 05:13:00;0.218;0.0;0.0;0.0
2007-02-24 05:14:00;0.218;0.0;0.0;0.0
2007-02-24 05:15:00;0.218;0.0;0.0;0.0
2007-02-24 05:16:00;0.216;0.0;0.0;0.0
2007-02-24 05:17:00;0.216;0.0;0.0;0.0
2007-02-24 05:18:00;0.218;0.0;0.0;0.0
2007-02-24 05:19:00;0.218;0.0;0.0;0.0
2007-02-24 05:20:00;0.218;0.0;0.0;0.0
2007-02-24 05:21:00;0.218;0.0;0.0;0.0
2007-02-24 05:22:00;0.218;0.0;0.0;0.0
