Datetime,original,optimizado
2008-07-01 00:00:00,0.35673333333333335,0.4015487816895164
2008-07-01 01:00:00,0.28876666666666667,0.33358211502284973
2008-07-01 02:00:00,0.22836666666666666,0.2731821150228497
2008-07-01 03:00:00,0.29036666666666666,0.3351821150228497
2008-07-01 04:00:00,0.28673333333333334,0.3315487816895164
2008-07-01 05:00:00,0.2834333333333333,0.3282487816895164
2008-07-01 06:00:00,0.23523333333333335,0.2800487816895164
2008-07-01 07:00:00,0.26276666666666665,0.22526490258669812
2008-07-01 08:00:00,0.3092666666666667,0.2651284747176691
2008-07-01 09:00:00,0.2546,0.29941544835618306
2008-07-01 10:00:00,0.46646666666666664,0.5112821150228497
2008-07-01 11:00:00,1.1037666666666666,1.1485821150228497
2008-07-01 12:00:00,0.4936,0.538415448356183
2008-07-01 13:00:00,0.49410000000000004,0.5389154483561831
2008-07-01 14:00:00,0.7173999999999999,0.7622154483561829
2008-07-01 15:00:00,0.48523333333333335,0.5300487816895164
2008-07-01 16:00:00,0.7902666666666666,0.8350821150228496
2008-07-01 17:00:00,0.9899333333333333,1.0347487816895165
2008-07-01 18:00:00,0.6396333333333334,0.6844487816895164
2008-07-01 19:00:00,2.9667000000000003,2.543295901955946
2008-07-01 20:00:00,2.540033333333333,2.1775226236215888
2008-07-01 21:00:00,1.7810666666666668,1.5268748287469815
2008-07-01 22:00:00,2.278,2.322815448356183
2008-07-01 23:00:00,1.7115333333333334,1.7563487816895165
2008-07-02 00:00:00,0.3672666666666667,0.41208211502284975
2008-07-02 01:00:00,0.33003333333333335,0.3748487816895164
2008-07-02 02:00:00,0.3314333333333333,0.37624878168951637
2008-07-02 03:00:00,0.29446666666666665,0.3392821150228497
2008-07-02 04:00:00,0.3328666666666667,0.37768211502284976
2008-07-02 05:00:00,0.29346666666666665,0.3382821150228497
2008-07-02 06:00:00,1.3541333333333334,1.3989487816895165
2008-07-02 07:00:00,1.0690333333333333,0.9164620944891533
2008-07-02 08:00:00,0.7921333333333334,0.6790809520576296
2008-07-02 09:00:00,0.8255,0.870315448356183
2008-07-02 10:00:00,0.6638000000000001,0.7086154483561831
2008-07-02 11:00:00,0.6178666666666667,0.6626821150228497
2008-07-02 12:00:00,0.34769999999999995,0.392515448356183
2008-07-02 13:00:00,1.3692,1.414015448356183
2008-07-02 14:00:00,1.6228666666666667,1.6676821150228498
2008-07-02 15:00:00,1.0291333333333332,1.0739487816895164
2008-07-02 16:00:00,0.39876666666666666,0.4435821150228497
2008-07-02 17:00:00,0.3434333333333333,0.3882487816895164
2008-07-02 18:00:00,0.5336,0.578415448356183
2008-07-02 19:00:00,1.2658666666666667,1.0852035951582455
2008-07-02 20:00:00,0.9828666666666667,0.8425930378880352
2008-07-02 21:00:00,1.4255333333333333,1.2220828141599305
2008-07-02 22:00:00,1.6951333333333334,1.7399487816895165
2008-07-02 23:00:00,0.8339333333333333,0.8787487816895163
2008-07-03 00:00:00,0.28526666666666667,0.33008211502284973
2008-07-03 01:00:00,0.30343333333333333,0.3482487816895164
2008-07-03 02:00:00,0.26026666666666665,0.3050821150228497
2008-07-03 03:00:00,0.31120000000000003,0.3560154483561831
2008-07-03 04:00:00,0.2518333333333333,0.29664878168951636
2008-07-03 05:00:00,0.29386666666666666,0.33868211502284973
2008-07-03 06:00:00,1.5607,1.605515448356183
2008-07-03 07:00:00,1.4798,1.2686046029980815
2008-07-03 08:00:00,0.9560333333333334,0.8195893278052886
2008-07-03 09:00:00,0.31366666666666665,0.3584821150228497
2008-07-03 10:00:00,0.3219666666666667,0.36678211502284974
2008-07-03 11:00:00,0.29319999999999996,0.338015448356183
2008-07-03 12:00:00,0.21826666666666666,0.2630821150228497
2008-07-03 13:00:00,1.0017666666666667,1.0465821150228498
2008-07-03 14:00:00,0.32133333333333336,0.3661487816895164
2008-07-03 15:00:00,0.2781333333333333,0.32294878168951635
2008-07-03 16:00:00,0.31983333333333336,0.3646487816895164
2008-07-03 17:00:00,0.30993333333333334,0.3547487816895164
2008-07-03 18:00:00,0.3021333333333333,0.3469487816895164
2008-07-03 19:00:00,0.9769666666666666,0.8375350792735679
2008-07-03 20:00:00,0.8047333333333333,0.6898826941834411
2008-07-03 21:00:00,3.6561333333333335,3.1343340828770008
2008-07-03 22:00:00,2.4746333333333337,2.519448781689517
2008-07-03 23:00:00,1.0109000000000001,1.0557154483561833
2008-07-04 00:00:00,0.35206666666666664,0.3968821150228497
2008-07-04 01:00:00,0.29653333333333337,0.34134878168951643
2008-07-04 02:00:00,0.3046666666666667,0.34948211502284976
2008-07-04 03:00:00,0.2700666666666667,0.31488211502284974
2008-07-04 04:00:00,0.2840666666666667,0.32888211502284975
2008-07-04 05:00:00,0.3101333333333333,0.3549487816895164
2008-07-04 06:00:00,1.1509666666666667,1.1957821150228498
2008-07-04 07:00:00,1.5027000000000001,1.2882363406711834
2008-07-04 08:00:00,1.1730333333333334,1.005619331083153
2008-07-04 09:00:00,0.4860666666666667,0.5308821150228498
2008-07-04 10:00:00,0.4036,0.4484154483561831
