Datetime,original,optimizado
2010-05-01 00:00:00,0.34959999999999997,0.3830297563130114
2010-05-01 01:00:00,0.4738,0.5072297563130114
2010-05-01 02:00:00,0.7753,0.8087297563130114
2010-05-01 03:00:00,0.3889333333333333,0.4223630896463447
2010-05-01 04:00:00,0.35083333333333333,0.38426308964634476
2010-05-01 05:00:00,0.3363,0.3697297563130114
2010-05-01 06:00:00,0.3731666666666667,0.40659642297967813
2010-05-01 07:00:00,0.41573333333333334,0.3828880621428315
2010-05-01 08:00:00,0.31133333333333335,0.286736249231402
2010-05-01 09:00:00,0.3417,0.37512975631301143
2010-05-01 10:00:00,1.2088,1.2422297563130116
2010-05-01 11:00:00,2.6106,2.644029756313011
2010-05-01 12:00:00,1.5781333333333334,1.6115630896463449
2010-05-01 13:00:00,0.5086,0.5420297563130114
2010-05-01 14:00:00,2.5501,2.5835297563130113
2010-05-01 15:00:00,1.1692333333333333,1.2026630896463448
2010-05-01 16:00:00,0.5044333333333334,0.5378630896463448
2010-05-01 17:00:00,0.41509999999999997,0.4485297563130114
2010-05-01 18:00:00,0.3371,0.37052975631301144
2010-05-01 19:00:00,0.5240333333333334,0.48263175312279133
2010-05-01 20:00:00,0.8862333333333333,0.8162159163078464
2010-05-01 21:00:00,1.5693666666666668,1.4453778747391477
2010-05-01 22:00:00,2.5912333333333333,2.6246630896463445
2010-05-01 23:00:00,1.4329666666666665,1.466396422979678
2010-05-02 00:00:00,0.35856666666666664,0.39199642297967807
2010-05-02 01:00:00,0.3565333333333333,0.38996308964634474
2010-05-02 02:00:00,0.3908333333333333,0.42426308964634474
2010-05-02 03:00:00,0.38360000000000005,0.4170297563130115
2010-05-02 04:00:00,0.3640333333333333,0.39746308964634475
2010-05-02 05:00:00,0.3622666666666667,0.3956964229796781
2010-05-02 06:00:00,0.3500333333333333,0.38346308964634473
2010-05-02 07:00:00,1.5182333333333333,1.3982843622850822
2010-05-02 08:00:00,1.5409666666666666,1.4192216344452337
2010-05-02 09:00:00,1.636,1.6694297563130114
2010-05-02 10:00:00,0.8335333333333333,0.8669630896463447
2010-05-02 11:00:00,1.6141666666666665,1.647596422979678
2010-05-02 12:00:00,3.5630666666666664,3.5964964229796776
2010-05-02 13:00:00,3.5252333333333334,3.5586630896463447
2010-05-02 14:00:00,1.9146333333333334,1.948063089646345
2010-05-02 15:00:00,2.280533333333333,2.3139630896463443
2010-05-02 16:00:00,1.7898333333333334,1.8232630896463449
2010-05-02 17:00:00,1.7991333333333333,1.8325630896463447
2010-05-02 18:00:00,1.7934666666666668,1.8268964229796782
2010-05-02 19:00:00,3.7739,3.475740677647927
2010-05-02 20:00:00,2.5308,2.330852568163273
2010-05-02 21:00:00,2.7760000000000002,2.5566803892924157
2010-05-02 22:00:00,0.6179333333333333,0.6513630896463447
2010-05-02 23:00:00,0.3918666666666667,0.4252964229796781
2010-05-03 00:00:00,0.4122333333333333,0.4456630896463447
2010-05-03 01:00:00,0.37496666666666667,0.4083964229796781
2010-05-03 02:00:00,0.3439,0.3773297563130114
2010-05-03 03:00:00,0.3406333333333333,0.3740630896463447
2010-05-03 04:00:00,1.0999333333333332,1.1333630896463447
2010-05-03 05:00:00,0.3263,0.3597297563130114
2010-05-03 06:00:00,0.7714333333333333,0.8048630896463447
2010-05-03 07:00:00,2.0927,1.9273649317983563
2010-05-03 08:00:00,1.4166999999999998,1.3047727332530852
2010-05-03 09:00:00,1.3820333333333332,1.4154630896463447
2010-05-03 10:00:00,1.3711666666666666,1.4045964229796781
2010-05-03 11:00:00,1.3226333333333333,1.3560630896463448
2010-05-03 12:00:00,0.9827666666666667,1.016196422979678
2010-05-03 13:00:00,0.37520000000000003,0.40862975631301146
2010-05-03 14:00:00,0.34176666666666666,0.3751964229796781
2010-05-03 15:00:00,0.3299,0.36332975631301145
2010-05-03 16:00:00,0.3529333333333333,0.38636308964634475
2010-05-03 17:00:00,0.37,0.4034297563130114
2010-05-03 18:00:00,0.5388999999999999,0.5723297563130113
2010-05-03 19:00:00,2.156833333333333,1.9864313711475232
2010-05-03 20:00:00,2.6444666666666667,2.435538928964031
2010-05-03 21:00:00,2.3928000000000003,2.203755344199889
2010-05-03 22:00:00,1.4212,1.4546297563130115
2010-05-03 23:00:00,0.36029999999999995,0.3937297563130114
2010-05-04 00:00:00,0.3779,0.41132975631301144
2010-05-04 01:00:00,0.33353333333333335,0.3669630896463448
2010-05-04 02:00:00,0.3046,0.3380297563130114
2010-05-04 03:00:00,0.3792666666666667,0.4126964229796781
2010-05-04 04:00:00,0.3393333333333333,0.37276308964634475
2010-05-04 05:00:00,0.2929333333333333,0.32636308964634475
2010-05-04 06:00:00,0.8967666666666666,0.930196422979678
2010-05-04 07:00:00,1.1859,1.0922072311462088
2010-05-04 08:00:00,1.9222333333333335,1.770366090409771
2010-05-04 09:00:00,1.9374666666666667,1.9708964229796782
2010-05-04 10:00:00,1.8925333333333334,1.9259630896463449
2010-05-04 11:00:00,1.4468333333333334,1.480263089646345
2010-05-04 12:00:00,1.3913000000000002,1.4247297563130117
2010-05-04 13:00:00,1.3236333333333334,1.357063089646345
2010-05-04 14:00:00,1.3724,1.4058297563130115
2010-05-04 15:00:00,1.3889666666666665,1.422396422979678
2010-05-04 16:00:00,0.7543333333333334,0.7877630896463448
2010-05-04 17:00:00,0.5214,0.5548297563130113
2010-05-04 18:00:00,0.7041000000000001,0.7375297563130114
2010-05-04 19:00:00,1.3919666666666666,1.2819934723398412
2010-05-04 20:00:00,1.9786333333333335,1.82231017324698
2010-05-04 21:00:00,1.4030666666666667,1.2922165099195047
2010-05-04 22:00:00,1.1828666666666665,1.216296422979678
2010-05-04 23:00:00,0.5607000000000001,0.5941297563130115
2010-05-05 00:00:00,0.36133333333333334,0.39476308964634477
2010-05-05 01:00:00,0.2986333333333333,0.33206308964634473
2010-05-05 02:00:00,0.3786333333333333,0.41206308964634475
2010-05-05 03:00:00,0.8437666666666667,0.877196422979678
2010-05-05 04:00:00,0.5700000000000001,0.6034297563130114
2010-05-05 05:00:00,0.2920333333333333,0.32546308964634474
2010-05-05 06:00:00,0.6113666666666667,0.6447964229796781
2010-05-05 07:00:00,1.5195333333333332,1.399481654974592
2010-05-05 08:00:00,1.2416333333333334,1.1435373177323869
2010-05-05 09:00:00,2.3683,2.4017297563130113
