Datetime,original,optimizado
2008-01-01 00:00:00,1.5969333333333333,1.6800306668785379
2008-01-01 01:00:00,1.6195666666666668,1.7026640002118714
2008-01-01 02:00:00,2.4737333333333336,2.556830666878538
2008-01-01 03:00:00,2.731133333333333,2.8142306668785375
2008-01-01 04:00:00,2.4311333333333334,2.5142306668785377
2008-01-01 05:00:00,2.4796666666666667,2.562764000211871
2008-01-01 06:00:00,1.6902000000000001,1.7732973335452047
2008-01-01 07:00:00,1.3321333333333334,1.1522219371231486
2008-01-01 08:00:00,1.3751666666666666,1.1894433994599012
2008-01-01 09:00:00,1.0509,1.1339973335452045
2008-01-01 10:00:00,0.5859000000000001,0.6689973335452045
2008-01-01 11:00:00,2.6519,2.7349973335452042
2008-01-01 12:00:00,2.0601666666666665,2.143264000211871
2008-01-01 13:00:00,2.9478,3.0308973335452043
2008-01-01 14:00:00,1.8193333333333332,1.9024306668785378
2008-01-01 15:00:00,1.0491666666666668,1.1322640002118713
2008-01-01 16:00:00,0.8458,0.9288973335452044
2008-01-01 17:00:00,2.0671666666666666,2.150264000211871
2008-01-01 18:00:00,2.8802666666666665,2.963364000211871
2008-01-01 19:00:00,3.007233333333333,2.6010911445660865
2008-01-01 20:00:00,2.8731,2.485073201542777
2008-01-01 21:00:00,2.704833333333333,2.3395318058216867
2008-01-01 22:00:00,1.3265333333333333,1.4096306668785379
2008-01-01 23:00:00,0.39586666666666664,0.47896400021187113
2008-01-02 00:00:00,0.3783666666666667,0.4614640002118712
2008-01-02 01:00:00,0.35513333333333336,0.43823066687853784
2008-01-02 02:00:00,0.32556666666666667,0.40866400021187116
2008-01-02 03:00:00,0.3671,0.45019733354520447
2008-01-02 04:00:00,0.8692666666666666,0.9523640002118711
2008-01-02 05:00:00,0.3632666666666667,0.44636400021187117
2008-01-02 06:00:00,1.1317,1.2147973335452045
2008-01-02 07:00:00,2.1407666666666665,1.851645217392152
2008-01-02 08:00:00,1.6265,1.4068328851447311
2008-01-02 09:00:00,1.5302,1.6132973335452045
2008-01-02 10:00:00,1.6207,1.7037973335452046
2008-01-02 11:00:00,1.5079,1.5909973335452046
2008-01-02 12:00:00,1.3829,1.4659973335452046
2008-01-02 13:00:00,1.4409666666666667,1.5240640002118713
2008-01-02 14:00:00,0.9643999999999999,1.0474973335452045
2008-01-02 15:00:00,0.40826666666666667,0.49136400021187115
2008-01-02 16:00:00,0.38516666666666666,0.46826400021187115
2008-01-02 17:00:00,0.5434,0.6264973335452044
2008-01-02 18:00:00,1.1374333333333333,1.2205306668785378
2008-01-02 19:00:00,1.6872666666666667,1.4593927037658776
2008-01-02 20:00:00,1.2964666666666667,1.12137223557371
2008-01-02 21:00:00,1.5258333333333334,1.3197617648836986
2008-01-02 22:00:00,2.2632333333333334,2.3463306668785378
2008-01-02 23:00:00,2.1499666666666664,2.2330640002118707
2008-01-03 00:00:00,0.44266666666666665,0.5257640002118711
2008-01-03 01:00:00,0.37526666666666664,0.4583640002118711
2008-01-03 02:00:00,1.1250333333333333,1.2081306668785379
2008-01-03 03:00:00,0.3514666666666667,0.4345640002118712
2008-01-03 04:00:00,0.37273333333333336,0.45583066687853785
2008-01-03 05:00:00,0.33626666666666666,0.41936400021187115
2008-01-03 06:00:00,0.8131,0.8961973335452045
2008-01-03 07:00:00,0.8809,0.761929965277586
2008-01-03 08:00:00,1.976,1.7091311288324553
2008-01-03 09:00:00,0.7978333333333333,0.8809306668785377
2008-01-03 10:00:00,0.5776666666666667,0.6607640002118711
2008-01-03 11:00:00,1.7654666666666665,1.848564000211871
2008-01-03 12:00:00,1.3656333333333335,1.448730666878538
2008-01-03 13:00:00,0.46153333333333335,0.5446306668785378
2008-01-03 14:00:00,0.35666666666666663,0.4397640002118711
2008-01-03 15:00:00,0.6577666666666667,0.7408640002118712
2008-01-03 16:00:00,0.9462666666666667,1.0293640002118711
2008-01-03 17:00:00,2.1959333333333335,2.279030666878538
2008-01-03 18:00:00,2.3849333333333336,2.468030666878538
2008-01-03 19:00:00,2.2553,1.9507102403116583
2008-01-03 20:00:00,2.5674333333333332,2.22068837611441
2008-01-03 21:00:00,1.2207333333333332,1.055867074900509
2008-01-03 22:00:00,0.533,0.6160973335452045
2008-01-03 23:00:00,0.40886666666666666,0.49196400021187114
2008-01-04 00:00:00,0.8374333333333334,0.9205306668785378
2008-01-04 01:00:00,0.2674333333333333,0.3505306668785378
2008-01-04 02:00:00,0.3225,0.4055973335452045
2008-01-04 03:00:00,0.28553333333333336,0.36863066687853785
2008-01-04 04:00:00,0.2767,0.3597973335452045
2008-01-04 05:00:00,0.3298333333333333,0.4129306668785378
2008-01-04 06:00:00,1.2453,1.3283973335452046
2008-01-04 07:00:00,2.9087666666666667,2.515922903092216
2008-01-04 08:00:00,2.9636333333333336,2.5633795467841565
2008-01-04 09:00:00,1.7138333333333333,1.7969306668785379
2008-01-04 10:00:00,1.8126,1.8956973335452045
2008-01-04 11:00:00,1.4886333333333333,1.5717306668785378
2008-01-04 12:00:00,0.8124666666666667,0.8955640002118711
2008-01-04 13:00:00,1.6670666666666667,1.7501640002118712
2008-01-04 14:00:00,0.7873,0.8703973335452044
2008-01-04 15:00:00,3.2534666666666667,3.336564000211871
2008-01-04 16:00:00,2.4937,2.5767973335452043
2008-01-04 17:00:00,3.8139666666666665,3.897064000211871
2008-01-04 18:00:00,1.8705,1.9535973335452046
2008-01-04 19:00:00,1.7708666666666666,1.5317020976780198
2008-01-04 20:00:00,2.792666666666667,2.4155027998242766
2008-01-04 21:00:00,2.0945666666666667,1.8116847628617576
2008-01-04 22:00:00,1.5773000000000001,1.6603973335452047
2008-01-04 23:00:00,0.8114666666666667,0.8945640002118711
2008-01-05 00:00:00,0.3626666666666667,0.4457640002118712
2008-01-05 01:00:00,0.3046666666666667,0.3877640002118712
2008-01-05 02:00:00,0.2802,0.3632973335452045
2008-01-05 03:00:00,0.5927333333333333,0.6758306668785378
2008-01-05 04:00:00,0.49656666666666666,0.5796640002118711
2008-01-05 05:00:00,0.3081,0.3911973335452045
2008-01-05 06:00:00,0.2853,0.3683973335452045
2008-01-05 07:00:00,0.29813333333333336,0.2578689071571775
2008-01-05 08:00:00,1.9409666666666667,1.678829225721745
2008-01-05 09:00:00,1.4929333333333332,1.5760306668785378
2008-01-05 10:00:00,1.5998666666666668,1.6829640002118713
